-4896867.534261814,4060367.783923528,-6056227.846883545,0.0,0.0
-4896870.309831674,4060364.426612374,-6056227.6889393125,0.0,0.0
-4896877.856467558,4060355.298743196,-6056227.265431726,0.0,0.0
-4896885.913175237,4060345.55343396,-6056226.813883437,0.0,0.0
-4896891.882432622,4060338.3332994482,-6056226.478469251,0.0,0.0
-4896899.153599584,4060329.538227468,-6056226.068623045,0.0,0.0
-4896906.089240191,4060321.1476817997,-6056225.676028999,0.0,0.0
-4896913.850102912,4060311.7594319796,-6056225.233421552,0.0,0.0
-4896922.610128297,4060301.1608298062,-6056224.727468653,0.0,0.0
-4896932.204556606,4060289.594048435,-6056224.564988359,0.0,0.0
-4896942.250984259,4060277.491869338,-6056224.483809722,0.0,0.0
-4896958.076869746,4060258.4049626132,-6056224.141850484,0.0,0.0
-4896971.04817324,4060242.7229687455,-6056223.4940748345,0.0,0.0
-4896983.893987281,4060227.1775548337,-6056222.716142255,0.0,0.0
-4896995.839036652,4060212.7040994666,-6056221.835263797,0.0,0.0
-4897006.994620272,4060199.181994271,-6056221.012975106,0.0,0.0
-4897016.680931217,4060187.3529932345,-6056219.354184848,0.0,0.0
-4897032.056842966,4060168.2913750904,-6056214.087839607,0.0,0.0
-4897040.369194543,4060157.8932104725,-6056210.425948211,0.0,0.0
-4897050.155710546,4060145.7404042473,-6056206.617863184,0.0,0.0
-4897060.033528558,4060133.5141218808,-6056202.777727535,0.0,0.0
-4897068.26225318,4060123.2577075213,-6056197.959747565,0.0,0.0
-4897075.966415835,4060113.5024555065,-6056191.894108841,0.0,0.0
-4897084.341796439,4060102.857381014,-6056184.011602926,0.0,0.0
-4897091.795574375,4060093.3854904636,-6056176.579813219,0.0,0.0
-4897098.677001026,4060084.785964985,-6056169.5843283385,0.0,0.0
-4897103.873621757,4060078.2064430295,-6056163.298422655,0.0,0.0
-4897109.121373187,4060071.3005786254,-6056156.008350741,0.0,0.0
-4897114.0910807615,4060064.635423673,-6056148.010569852,0.0,0.0
-4897118.495777449,4060058.678160472,-6056140.072984107,0.0,0.0
-4897124.586316856,4060050.330871554,-6056127.637868352,0.0,0.0
-4897127.432436139,4060046.263819899,-6056119.57906764,0.0,0.0
-4897129.4174097655,4060043.1824677167,-6056110.737408965,0.0,0.0
-4897130.790790234,4060040.827719783,-6056101.746120086,0.0,0.0
